release_date,title,artist,ranking,certification,streams,image,spotify,apple
2025-05-06,Big & Beautiful,The sonora Boys,#63,,"437,646",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/Big_&_Beautiful_Cover.jpg,https://open.spotify.com/album/66iclqjxDzWVHNXES9eaIp?si=b9f1c98b86684e4a,https://music.apple.com/us/album/big-beautiful/400331908
2025-05-06,The Lost Generation,Shyheim,#63,,"10,301,178",,https://open.spotify.com/album/2rzDFcxFjDp2dJyzEPMXB2?si=a3d9aac569984342,https://music.apple.com/us/album/the-lost-generation-digital-remaster/1043911575
2025-05-06,What It Be...,Pete Miser,,,,,,https://music.apple.com/us/album/what-it-be-digital-only/79293388
2025-05-06,Politics Of The Business,Prince Paul,#200,,"651,281",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/PoliticsoftheBusiness.jpg,https://open.spotify.com/album/1frIALFG8xRubzaVtZ1p7C?si=d3ac3ef8f4fb4b18,https://music.apple.com/us/album/politics-of-the-business/1443522093
2025-05-06,Vitiligo,Krizz Kaliko,#167,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/Krizz_Kaliko-Vitiligo.jpg,https://open.spotify.com/album/04baprZLQERf94kD1xSZdD?si=746c7507cd944bf4,https://music.apple.com/us/album/vitiligo/283209157
2025-05-06,Southsiders,Atmosphere,#8,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/SouthsidersAtmosphere.jpg,https://open.spotify.com/album/6fhSv9pdJKmQerX6b3Y9Wn?si=4290df0e397e4843,https://music.apple.com/us/album/southsiders/828734553
2025-05-06,Champion,Beckah Shae,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/BeckahShaeChampion.jpg,https://open.spotify.com/album/7i0uDNy37KLamM698p4S68?si=1fec9eb23de841c2,https://music.apple.com/us/album/champion/854578739
2025-05-06,12 Step Program,People Under the Stairs,,,"7,315,918",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/People%20Under%20the%20Stairs-%2012%20Step%20Program.jpeg,https://open.spotify.com/album/2pWMiCLMai674ibtA8761C?si=9bdb4c74561545b6,https://music.apple.com/us/album/12-step-program/851063173
2025-05-06,Strangeulation,Tech N9ne,#5,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/Tech_N9ne_Strangeulation.jpg,https://open.spotify.com/album/5Z6pmuZY9xZuRv8CxcwQtL?si=f908c0d5fa7849ee,https://music.apple.com/us/album/strangeulation/840409888
2025-05-06,Kindness for Weakness,Homeboy Sandman,,,"1,574,303",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/Kindness_for_Weakness.jpg,https://open.spotify.com/album/1gEdpQWvCFO3QAICBV3Y02?si=2a39f646ac4c492b,https://music.apple.com/us/album/kindness-for-weakness/1088126820
2025-05-06,Top of the Line,Rittz,#19,,"49,966,242",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/Rittz_Top_of_the_Line.jpg,https://open.spotify.com/album/0j5isWl92RKItYyyKG33fO?si=b135aa8a771a4aff,https://music.apple.com/us/album/top-of-the-line/1114676333
2025-05-06,Konnichiwa,Skepta,#160,,"519,404,986",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/Konnichiwa_by_Skepta_cover.jpg,https://open.spotify.com/album/6s4vWWWxNrGcKhrOFYRZzk?si=d57b02b991a04cb4,https://music.apple.com/us/album/konnichiwa/1168936007
2025-05-06,6 Wolves,Dogs and Danny Wolf,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_6/6-dogs-danny-wolf-6-wolves-ep.jpg,,
2025-05-07,Word 2 The Wize,Dynamic Twins,,,"98,299",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Dynamic%20Twins-%20Word%202%20The%20Wize.png,https://open.spotify.com/album/3sG02IliFEbMdxNYVMmync?si=74c9dc26eb304d3f,https://music.apple.com/us/album/word-2-the-wize/661880216
2025-05-07,Dr. Octagonecologyst,Kool Keith,,,"76,546",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Dr._Octagonecologyst_Cover.png,,https://music.apple.com/us/album/dr-octagonecologyst/1440770693
2025-05-07,Journey to Anywhere,Ugly Duckling,,,"16,310,190",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/UglyDuckling-JourneyToAnywhere.jpg,https://open.spotify.com/album/1cAQFI8UNBAQX2iQklbVGb?si=GUcSL1S4RNK-8cFKDgZGJQ,https://music.apple.com/us/album/journey-to-anywhere/162524305
2025-05-07,Blood Brothers,Kastro & E.D.I.,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Kastro%20&%20E.D.I.-%20Blood%20Brothers.jpeg,,https://music.apple.com/us/album/blood-brothers/331313678
2025-05-07,The Balancing Act,Sadistik,,,"4,009,486",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Sadistik-The%20Balancing%20Act.jpg,https://open.spotify.com/album/0A8CaQ1mRjEVXkhe206UIF?si=e48f7bec68314357,https://music.apple.com/us/album/the-balancing-act/836294957
2025-05-07,Kenneth allein zu Haus,Kay One,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Kay%20One-%20Kenneth%20allein%20zu%20Haus.jpeg,https://open.spotify.com/album/1CRTLkaVJQmn58nQ0l1nFe?si=06a79f276d2946d6,https://music.apple.com/us/album/kenneth-allein-zu-haus/1582152278
2025-05-07,13,Havoc,,,"1,306,630",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Havoc-%2013.jpeg,https://open.spotify.com/album/2q12xfomCjBVc7yatLOa0z?si=2a6e86c7bbfd4195,https://music.apple.com/us/album/13/1477277171
2025-05-07,Beautiful Raw,Qwel & Maker,,,"278,242",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Qwel%20&%20Maker-%20Beautiful%20Raw.jpeg,https://open.spotify.com/album/6lPubpAzVlJYYfAOlyA4No?si=13b1f3aa0d704f68,https://music.apple.com/us/album/beautiful-raw/624615009
2025-05-07,Prisoner of Conscious,Talib Kweli,#48,,"11,325,107",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Talib_Kweli_Prisoner_of_Conscious.jpg,https://open.spotify.com/album/2BaukhDgqBe14CtUXoHlZh?si=2D0ChuhzSz22kFfjPg70sw,https://music.apple.com/us/album/prisoner-of-conscious-deluxe-edition/715978721
2025-05-07,The Year of the Underdogz,Young Noble & Gage Gully,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/The_Year_of_the_Underdogz_by_Young_Noble_and_Gage_Gully_in_2013.jpg,https://open.spotify.com/album/0huYLVJzjKHiwKcth2zKQ8?si=2a8c67279613416d,https://music.apple.com/us/album/the-year-of-the-underdogz/633740830
2025-05-07,Truth Be Told,Kutt Calhoun,,,"598,212",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_7/Kutt%20Calhoun-%20Truth%20Be%20Told.jpeg,https://open.spotify.com/album/3SySII3QzPRmZPrpook5nF?si=6bbd1904e1c14641,https://music.apple.com/us/album/truth-be-told/1458558529
2025-05-08,The Fharmacist,MC Breed,,,"670,781",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Fharmacist.jpg,https://open.spotify.com/album/2PtHikYpWrD1YOwBRQXYad?si=d8vbQASoS02OGUiSHuGebw,https://music.apple.com/us/album/the-fharmacist/1251751578
2025-05-08,Amethyst Rock Star,Saul Williams,,,"1,373,096",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Saul_Williams-Amethyst_Rock_Star.jpg,https://open.spotify.com/album/16iHaqzAXTv2iQ8ID?si=b712f0a3eb064cba,https://music.apple.com/us/album/amethyst-rock-star/1443895520
2025-05-08,Hi-Teknology,Hi-Tek,#66,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Hi-Tek-%20Hi-Teknology.jpeg,https://open.spotify.com/album/1QWTtdbC4PJpN48Ey9o99c?si=JNu4hsJRTvynGTGeKBd4Gw,https://music.apple.com/us/album/hi-teknology/1493766873
2025-05-08,Strength & Loyalty,Bone Thugs-n-Harmony,#2,Gold,"141,406,048",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Bone_Thugs_N_Harmony_Strength&Loyalty.jpg,https://open.spotify.com/album/6fgFFyMpkmOZK038Ta3gQB?si=20dad7607d814dde,https://music.apple.com/us/album/strength-loyalty/1442887745
2025-05-08,The Return of the Magnificent,DJ Jazzy Jeff,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/TheReturnoftheMagnificent.jpg,https://open.spotify.com/album/2hOhkPOmHeFcKmHedEk9bY?si=3b802f2e7f4d469e,https://music.apple.com/us/album/the-return-of-the-magnificent/1610208928
2025-05-08,Human the Death Dance,Sage Francis,#97,,"5,058,596",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Human_the_Death_Dance_artwork.jpg,https://open.spotify.com/album/5PDjR6OFo0kns0N4VbW2mV?si=906fd1b519334ce4,https://music.apple.com/us/album/human-the-death-dance/1485056001
2025-05-08,The Sounds Of Low Class America,I Self Divine,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/I%20Self%20Divine-%20The%20Sounds%20Of%20Low%20Class%20America.jpg,,
2025-05-08,Original Hits,Pitbull,#134,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Pitbull_oh.jpg,https://open.spotify.com/album/4phhDFemofc0OpqV7SAMov?si=2995836b2b0f4807,https://music.apple.com/us/album/original-hits/521041380
2025-05-08,Underground Superstars,Punchline & DJ Soulclap,#134,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Punchline%20&%20DJ%20Soulclap-%20Underground%20Superstars.jpg,https://open.spotify.com/album/6vVK0RI14g7L1l1WOLqic1?si=Wsxl9u2tSHaRJmnf5RW8IA,https://music.apple.com/us/album/underground-superstars/512785436
2025-05-08,Baylor Swift,Bali Baby,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Bali%20Baby-%20Baylor%20Swift.jpeg,https://open.spotify.com/album/4qdrhs2bKIMCZ5TqZ3cMY2?si=e1b327e7df6a4434,https://music.apple.com/us/album/baylor-swift/1714343801
2025-05-08,Self Promotion,Wale,,,"6,379,630",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_8/Wale-%20Self%20Promotion.jpeg,https://open.spotify.com/album/1yuq8bnGeKZHdrGqgBG0ri?si=f2d7a783566d4608,https://music.apple.com/us/album/self-promotion-ep/1378661527
2025-05-09,View from Masada,Killah Priest,#73,,"146,162",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/Viewfrommasada.jpg,,https://music.apple.com/us/album/view-from-masada-single/1743710422
2025-05-09,Milíon,Half a Mill,,,"381,602",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/Half-a-Milion.jpg,https://open.spotify.com/album/1G2fQPzw9kWvclkJ9c8Lfn?si=0b10fae02f534016,https://music.apple.com/us/album/million/358547977
2025-05-09,"The Konnectid Project, Vol. 1",Suga Free,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/Suga%20Free-The%20Konnectid%20Project,%20Vol.%201.jpeg",,
2025-05-09,St. Elsewhere,Gnarls Barkley,#20,Platinum,"1,312,906,992",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/St_Elsewhere_Cover_Art.jpeg,https://open.spotify.com/album/5I0Wf7lRLZArM1K2uQ1AEA?si=f67bfc846a25492a,https://music.apple.com/us/album/st-elsewhere/1741403959
2025-05-09,Nickel Bag,Kottonmouth Kings,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/Kottonmouth%20Kings-%20Nickel%20Bag.jpg,https://open.spotify.com/album/6V4HmFAvqkasEgORxHaf18?si=476f2cd5ccd14504,https://music.apple.com/us/album/koast-ii-koast-nickel-bag-ep/1442426261
2025-05-09,King,Kollegah,,Platinum,"380,364,293",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/330px-Kollegah_-_King_-_Cover.jpg,https://open.spotify.com/album/4b5q3NmyU42ndkqFPqqv3v?si=77273a3f9f1b4258,
2025-05-09,The Tonite Show,The Worlds Freshest & Freddie Gibbs,,,"1,882,144",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/The%20Worlds%20Freshest%20&%20Freddie%20Gibbs-%20The%20Tonite%20Show.jpeg,https://open.spotify.com/album/7nfBj1HTi3LHg5lJt1LbE4?si=7b74b029428b48dc,https://music.apple.com/us/album/the-tonite-show/863681288
2025-05-09,The World is Mind,KRS-One,#2,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/KRS-One-%20The%20World%20is%20Mind.jpeg,,
2025-05-09,2 Soon,Sy Ari Da Kid,,,"2,251,052",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_9/Sy%20Ari%20Da%20Kid-%202%20Soon.jpeg,https://open.spotify.com/album/7HHgeP04VfTHSM02RxUzys?si=5aae7d3166644766,https://music.apple.com/us/album/2-soon/1458173100
2025-05-10,Boxcar Sessions,Saafir,,,"741,118",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Saafir-%20Boxcar%20Sessions.jpg,https://open.spotify.com/album/4ZBdYc0urk6hxAXYcYSo6A?si=29f818052eb14698,https://music.apple.com/us/album/boxcar-sessions/358074784
2025-05-10,"'N Gatz We Truss",South Central Cartel,#32,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Scc-ngwt.jpg,,
2025-05-10,Head for the Hills!!!,The Backyard Rangers,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/The%20Backyard%20Rangers-%20Head%20for%20the%20Hills!!!.jpg,,
2025-05-10,Real Ting,Mad Lion,#114,,"6,898,173",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Mad%20Lion-%20Real%20Ting.jpeg,https://open.spotify.com/album/6xXX35CXq0QN1LcFmHuxw8?si=9860b7657cd84ed0,https://music.apple.com/us/album/real-ting/13545655
2025-05-10,See You Next Tuesday,Fannypack,,,"2,253,179",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/See-you-next-tuesday-fannypack.jpg,https://open.spotify.com/album/7qpDci4rR2WawB2opedRKR?si=e8cb6d8f25ec45bf,https://music.apple.com/us/album/see-you-next-tuesday/62383754
2025-05-10,All Fates Have Changed,Jus Allah,,,"1,205,502",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Jus%20Allah-%20All%20Fates%20Have%20Changed.jpeg,https://open.spotify.com/album/0DpK0b4dvnA8dj1sZBaY1U?si=1647992761d84aef,https://music.apple.com/us/album/all-fates-have-changed/257896880
2025-05-10,Turtleneck & Chain,The Lonely Island,#3,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Turtleneck_and_Chain_(The_Lonely_Island_album).png,https://open.spotify.com/album/4IMJWEfkidwtzLanLMAtLP?si=905121afc3354e42,https://music.apple.com/us/album/turtleneck-chain/1477536819
2025-05-10,Goon Vitamins Vol. 1,Messy Marv Presents... Various Artists,#40,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Messy%20Marv%20Presents...%20Various%20Artists-%20Goon%20Vitamins.jpg,,https://music.apple.com/us/album/messy-marv-presents-goon-vitamins-vol-1/435369268
2025-05-10,Ceremony,Mexicans With Guns,#22,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Mexicans%20With%20Guns-%20Ceremony.jpg,https://open.spotify.com/album/0pNli9roj60uEgN9V4YrqI?si=018347fcfff149b9,https://music.apple.com/us/album/ceremony/1608120512
2025-05-10,PeteStrumentals (10th Anniversary Edition),Pete Rock,,,"74,476,155",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Pete%20Rock-%20PeteStrumentals%20(10th%20Anniversary%20Edition).jpg,https://open.spotify.com/album/3BXHZmPR0u5TBVlxcp4Tjk?si=b7e1daedbc004287,https://music.apple.com/us/album/petestrumentals/1445244504
2025-05-10,Goblin,"Tyler, The Creator",#5,Gold,"1,226,604,894",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Goblincover.jpg,https://open.spotify.com/album/3CxknRPQLbOJRwQrNekNyU?si=7b6dd4e7072840c2,https://music.apple.com/us/album/goblin-deluxe-edition/433409557
2025-05-10,Volcanic Sunlight,Saul Williams,,,"1,134,562",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Saul_Williams_-_Volcanic_Sunlight.png,https://open.spotify.com/album/3MnZjeE9UFri891pbuS3kH?si=feeae775791e443f,https://music.apple.com/us/album/volcanic-sunlight/477712296
2025-05-10,The Diam Piece 2,Diamond D,#146,Gold,"1,741,278",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Diamond%20D-%20The%20Diam%20Piece%202.jpeg,https://open.spotify.com/album/5S0s4VmWQohYIugYNxRnc8?si=9a7e829965be4d1b,https://music.apple.com/us/album/the-diam-piece-2/1462014438
2025-05-10,"Power, Pleasure & Painful Things",DJ Paul,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/DJ%20Paul-%20Power,%20Pleasure%20&%20Painful%20Things.png",https://open.spotify.com/album/3eFBLAiOKMNQwCvGSE8KmK?si=4dcda07f62db4100,https://music.apple.com/us/album/power-pleasure-painful-things/1459879125
2025-05-10,Confessions of a Dangerous Mind,Logic,#1,Gold,"1,293,391,688",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Confessions_of_a_Dangerous_Mind_album_cover.jpg,https://open.spotify.com/album/0XLwImzaZEtqHE4NHAepDz?si=4aed3f216df14667,https://music.apple.com/us/album/confessions-of-a-dangerous-mind/1471213961
2025-05-10,From the Neighborhood to the Stage,Quando Rondo,#29,,"163,841,162",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/From_the_Neighborhood_to_the_Stage.png,https://open.spotify.com/album/2s19QcF1PIILzRfS6Jjni3?si=97d73d89f4604a74,https://music.apple.com/us/album/from-the-neighborhood-to-the-stage/1462799614
2025-05-10,Lost Planet 2.0,Smokepurpp,,,"56,392,582",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_10/Smokepurpp-%20Lost%20Planet%202.0.jpeg,https://open.spotify.com/album/1jX4O08rNR67vVxiR66BS3?si=0f5ce8556c8242ac,https://music.apple.com/us/album/lost-planet-2-0/1583313332
2025-05-11,No Limit Top Dogg,Snoop Dogg,#2,Platinum,"239,650,814",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Snoop_front.jpeg,https://open.spotify.com/album/2evskaXutnTkQAaZeT4PQb?si=34243693782e4754,https://music.apple.com/us/album/no-limit-top-dogg/713532722
2025-05-11,4th Dimensional Rocketships Going Up,Gift of Gab,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Gift%20of%20Gab-%204th%20Dimensional%20Rocketships%20Going%20Up.jpg,https://open.spotify.com/album/0YlTGCp6SUpdYZM1xNhgxz?si=de63d27db54a4d9d,https://music.apple.com/us/album/fourth-dimensional-rocketships-going-up/14327287
2025-05-11,Special Herbs + Spices Volume 1,MF Grimm,,,"7,508,511",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Mfdoommfgri_specialhe_101b.jpg,https://open.spotify.com/album/63fFCsXmRWP5Spr06X83Tb?si=Oeu8kLRiTOCT3kUhodDh1Q,https://music.apple.com/us/album/special-herbs-spices-volume-one/72050699
2025-05-11,Soul Survivor II,Pete Rock,#155,,"8,637,007",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Soulsurvivorii.jpg,https://open.spotify.com/album/2e3foedfybhowyB9EPmUfa?si=1f391600e8ab466e,https://music.apple.com/us/album/soul-survivor-ii/1470504384
2025-05-11,South of Hell,Boondox,#54,,"10,484,393",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/South_of_Hell.jpg,https://open.spotify.com/album/1JWoBaJ43eZp1Ud1DTHZjg?si=4df443ff1b074877,
2025-05-11,Life,Sage Francis,#145,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Life-cover.jpg,,https://music.apple.com/us/album/li-f-e/1485023949
2025-05-11,Control System,Ab-Soul,#91,,"119,760,891",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/ControlSystem-Ab-Soul.jpg,https://open.spotify.com/album/26RLXRJA7aOOffZJGjUaSW?si=b0b02c0b2c7349d1,https://music.apple.com/us/album/control-system/525933456
2025-05-11,Bleek Mode (Thug in Peace Lil Bleek),Boosie Badazz,#35,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Boosie%20Badazz-Bleek%20Mode%20(Thug%20in%20Peace%20Lil%20Bleek).jpeg,,https://music.apple.com/us/album/bleek-mode/1752393865
2025-05-11,Trust the Process II: Undefeated,Ace Hood,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Ace%20Hood-%20Trust%20the%20Process%20II_%20Undefeated.jpg,https://open.spotify.com/album/7f5WIkHMRgBYvkZd9Qd0V2?si=d6b880c624d14f7f,https://music.apple.com/us/album/trust-the-process-ii-undefeated/1381562268
2025-05-11,Glo Glacier,Ballout,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Ballout-%20Glo%20Glacier.jpg,https://open.spotify.com/album/7HeXe35jUk6mb1i80uLSth?si=6a655582ad214bd0,https://music.apple.com/us/album/glo-glacier/1383608252
2025-05-11,"The GloFiles, Pt. 1",Chief Keef,,,"28,429,483",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Chief%20Keef-%20The%20GloFiles.jpg,https://open.spotify.com/album/3psCtRW2Dg5uIF4o4IoR9v?si=acec557d160745f8,https://music.apple.com/us/album/the-glofiles-pt-1/1614531063
2025-05-11,"The GloFiles, Pt. 2",Chief Keef,,,"28,429,483",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Chief%20Keef-%20The%20GloFiles.jpg,https://open.spotify.com/album/5SiFIkcXOwi0Kj45XZMjHK?si=df2e93a60a6b4556,https://music.apple.com/us/album/the-glofiles-pt-2/1614529420
2025-05-11,Period,City Girls,,,"111,974,800",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/City_Girls_Period.png,https://open.spotify.com/album/1Lj2lKxrwpvuZkKjZAgrKl?si=850ce5779e1e41ea,https://music.apple.com/us/album/period/1380869383
2025-05-11,Fully Loaded,Drako,#1,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Drako-Fully%20Loaded.jpg,https://open.spotify.com/album/3CQx3bRqYmIfBtivbgcF2x?si=17def7ca49fc4f92,https://music.apple.com/us/album/fully-loaded/1440198852
2025-05-11,JP3,Junglepussy,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Junglepussy-%20JP3.jpg,https://open.spotify.com/album/0y90zPTTH3i18Qerg2mB2e?si=a9665711d88b4bb9,https://music.apple.com/us/album/jp3/1379005477
2025-05-11,The Blue Cassette,Odd Ralph,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Odd%20Ralph-%20The%20Blue%20Cassette.jpg,,
2025-05-11,Die Lit,Playboi Carti,#3,Gold,"3,568,007,347",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Die_Lit_by_Playboi_Carti.jpg,https://open.spotify.com/album/7dAm8ShwJLFm9SaJ6Yc58O?si=534a65d5541046be,https://music.apple.com/us/album/die-lit/1381553184
2025-05-11,Beware the Book of Eli,Ski Mask the Slump God,#50,,"235,516,112",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Beware_the_Book_of_Eli_Cover.jpg,https://open.spotify.com/album/2hdRJLsW5qdvVZ0yaYpqO4?si=4bc056ded5ec41cb,https://music.apple.com/us/album/beware-the-book-of-eli/1383001656
2025-05-11,Activated,Tee Grizzley,#10,,"397,640,769",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/Tee-Grizzley-Activated.png,https://open.spotify.com/album/4xbBdnb59ariAF5s06juqS?si=b63d2147d3c34f75,https://music.apple.com/us/album/activated/1381437625
2025-05-11,Aaaaggghh,The Doppelgangaz,,,"1,220,218",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_11/The%20Doppelgangaz-%20Aaaaggghh.jpeg,https://open.spotify.com/album/0dtEBLxKYT22MSbmvswgZc?si=bqFt2h-7SFecBVGi6YRq2w,https://music.apple.com/us/album/aaaaggghh/1370246718
2025-05-12,20 Below,MC Breed,#155,,"131,689",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_12/20_Below.jpg,https://open.spotify.com/artist/63727CmmJ8oWFh8eAHvDYq?si=d2b97a0cc709425f,https://music.apple.com/us/album/20-below/205971169
2025-05-12,Play with Toys,Basehead,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20May%20Album/May_12/Basehead_Play_with_Toys.jpg,,
